storeNum	address	lv2Name	lvl2Email	lvl3Name	lvl3Email	lvl4name	lv4Email	store name	storeEmail	Sort
5734	5734 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5734	store5734@test.com	0.552056815
3935	3935 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3935	store3935@test.com	0.524608809
3583	3583 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3583	store3583@test.com	0.360438457
9156	9156 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9156	store9156@test.com	0.624856485
2494	2494 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2494	store2494@test.com	0.19937809
9001	9001 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9001	store9001@test.com	0.378453814
3867	3867 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3867	store3867@test.com	0.794334331
1391	1391 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1391	store1391@test.com	0.305069041
2876	2876 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2876	store2876@test.com	0.887420497
2747	2747 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2747	store2747@test.com	0.860791936
449	449 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store449	store449@test.com	0.017011897
6629	6629 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6629	store6629@test.com	0.569680261
2801	2801 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2801	store2801@test.com	0.653281308
2959	2959 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2959	store2959@test.com	0.738508571
980	980 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store980	store980@test.com	0.489641709
7722	7722 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7722	store7722@test.com	0.510173468
6211	6211 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6211	store6211@test.com	0.423564728
8741	8741 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8741	store8741@test.com	0.372565711
4104	4104 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4104	store4104@test.com	0.040645178
6942	6942 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6942	store6942@test.com	0.852124782
1231	1231 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1231	store1231@test.com	0.149561152
6241	6241 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6241	store6241@test.com	0.572403248
9834	9834 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9834	store9834@test.com	0.203644495
5993	5993 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5993	store5993@test.com	0.996342489
5253	5253 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5253	store5253@test.com	0.747864957
7795	7795 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7795	store7795@test.com	0.960116924
734	734 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store734	store734@test.com	0.553496275
5742	5742 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5742	store5742@test.com	0.556287107
7194	7194 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7194	store7194@test.com	0.906890117
9646	9646 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9646	store9646@test.com	0.874656689
9700	9700 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9700	store9700@test.com	0.620408554
8287	8287 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8287	store8287@test.com	0.410570994
6729	6729 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6729	store6729@test.com	0.684100885
7813	7813 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7813	store7813@test.com	0.928814984
2687	2687 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2687	store2687@test.com	0.220593623
9130	9130 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9130	store9130@test.com	0.292900902
2987	2987 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2987	store2987@test.com	0.567572265
6972	6972 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6972	store6972@test.com	0.249708282
4709	4709 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4709	store4709@test.com	0.280075858
1273	1273 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1273	store1273@test.com	0.898871655
4385	4385 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4385	store4385@test.com	0.640840631
9241	9241 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9241	store9241@test.com	0.782477793
3608	3608 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3608	store3608@test.com	0.078511604
7265	7265 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7265	store7265@test.com	0.415814609
5891	5891 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5891	store5891@test.com	0.013328861
4941	4941 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4941	store4941@test.com	0.137866592
303	303 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store303	store303@test.com	0.968308788
9403	9403 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9403	store9403@test.com	0.819629491
6650	6650 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6650	store6650@test.com	0.9858289
3384	3384 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3384	store3384@test.com	0.213721359
41	41 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store41	store41@test.com	0.249640504
6793	6793 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6793	store6793@test.com	0.226010819
988	988 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store988	store988@test.com	0.034725996
8170	8170 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8170	store8170@test.com	0.10323004
5222	5222 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5222	store5222@test.com	0.781699376
4014	4014 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4014	store4014@test.com	0.841967053
9418	9418 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9418	store9418@test.com	0.351598246
2350	2350 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2350	store2350@test.com	0.560103355
7536	7536 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7536	store7536@test.com	0.585118512
5577	5577 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5577	store5577@test.com	0.810442771
8655	8655 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8655	store8655@test.com	0.126625214
6553	6553 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6553	store6553@test.com	0.265054589
8264	8264 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8264	store8264@test.com	0.297115666
3555	3555 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3555	store3555@test.com	0.876657446
4857	4857 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4857	store4857@test.com	0.684720435
5675	5675 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5675	store5675@test.com	0.477064968
7845	7845 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7845	store7845@test.com	0.117739632
1380	1380 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1380	store1380@test.com	0.890952262
2954	2954 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2954	store2954@test.com	0.031361984
1830	1830 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1830	store1830@test.com	0.463757706
9173	9173 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9173	store9173@test.com	0.912377017
5270	5270 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5270	store5270@test.com	0.314689532
4262	4262 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4262	store4262@test.com	0.20263111
3155	3155 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3155	store3155@test.com	0.324853279
5159	5159 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5159	store5159@test.com	0.346325223
5796	5796 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5796	store5796@test.com	0.671359777
887	887 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store887	store887@test.com	0.311474682
8286	8286 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8286	store8286@test.com	0.264249545
3269	3269 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3269	store3269@test.com	0.71499079
5738	5738 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5738	store5738@test.com	0.132909229
7210	7210 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7210	store7210@test.com	0.517469413
5918	5918 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5918	store5918@test.com	0.853261877
4325	4325 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4325	store4325@test.com	0.870755735
2515	2515 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2515	store2515@test.com	0.054101801
2705	2705 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2705	store2705@test.com	0.272867117
1178	1178 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1178	store1178@test.com	0.507331522
4489	4489 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4489	store4489@test.com	0.591766846
2787	2787 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2787	store2787@test.com	0.005752262
7066	7066 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7066	store7066@test.com	0.399911211
4214	4214 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4214	store4214@test.com	0.663369621
8988	8988 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8988	store8988@test.com	0.541839804
3772	3772 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3772	store3772@test.com	0.145360019
9582	9582 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9582	store9582@test.com	0.522213945
8445	8445 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8445	store8445@test.com	0.508387664
8778	8778 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8778	store8778@test.com	0.013149968
9819	9819 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9819	store9819@test.com	0.928564668
7385	7385 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7385	store7385@test.com	0.463294675
3434	3434 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3434	store3434@test.com	0.240757791
4522	4522 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4522	store4522@test.com	0.097247664
1485	1485 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1485	store1485@test.com	0.182767323
11	11 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store11	store11@test.com	0.706895584
6013	6013 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6013	store6013@test.com	0.540910889
136	136 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store136	store136@test.com	0.59575804
7344	7344 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7344	store7344@test.com	0.441106881
9457	9457 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9457	store9457@test.com	0.609542504
6882	6882 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6882	store6882@test.com	0.953196616
4726	4726 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4726	store4726@test.com	0.316897826
5185	5185 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5185	store5185@test.com	0.05844027
5319	5319 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5319	store5319@test.com	0.615369927
3492	3492 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3492	store3492@test.com	0.315777036
2321	2321 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2321	store2321@test.com	0.423601306
4620	4620 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4620	store4620@test.com	0.93083349
7643	7643 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7643	store7643@test.com	0.479775974
5774	5774 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5774	store5774@test.com	0.283397325
6921	6921 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6921	store6921@test.com	0.328416898
7842	7842 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7842	store7842@test.com	0.702013011
5570	5570 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5570	store5570@test.com	0.271199472
6454	6454 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6454	store6454@test.com	0.116033534
7469	7469 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7469	store7469@test.com	0.32714201
4546	4546 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4546	store4546@test.com	0.942744193
3520	3520 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3520	store3520@test.com	0.122460519
1225	1225 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1225	store1225@test.com	0.827604804
7513	7513 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7513	store7513@test.com	0.416986421
3105	3105 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store3105	store3105@test.com	0.442290314
5746	5746 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5746	store5746@test.com	0.60430298
541	541 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store541	store541@test.com	0.494951049
3287	3287 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3287	store3287@test.com	0.776992328
5692	5692 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5692	store5692@test.com	0.326815281
9054	9054 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9054	store9054@test.com	0.962111457
9168	9168 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9168	store9168@test.com	0.080077134
1556	1556 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1556	store1556@test.com	0.294385735
5987	5987 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5987	store5987@test.com	0.508552608
4689	4689 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4689	store4689@test.com	0.693728424
1667	1667 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1667	store1667@test.com	0.580260209
6831	6831 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6831	store6831@test.com	0.177876654
5518	5518 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5518	store5518@test.com	0.065454223
5494	5494 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5494	store5494@test.com	0.942251709
2997	2997 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2997	store2997@test.com	0.981778855
155	155 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store155	store155@test.com	0.877275603
3660	3660 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3660	store3660@test.com	0.811202442
4077	4077 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4077	store4077@test.com	0.818312802
3224	3224 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3224	store3224@test.com	0.912333553
9171	9171 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9171	store9171@test.com	0.513017328
3431	3431 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area6	Area6@test.com	store3431	store3431@test.com	0.705995812
5694	5694 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5694	store5694@test.com	0.403314248
8260	8260 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8260	store8260@test.com	0.307040875
7658	7658 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7658	store7658@test.com	0.16161146
2854	2854 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2854	store2854@test.com	0.794576272
8064	8064 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store8064	store8064@test.com	0.923739953
6208	6208 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6208	store6208@test.com	0.678689143
7810	7810 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7810	store7810@test.com	0.804984724
4206	4206 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4206	store4206@test.com	0.905050088
1272	1272 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1272	store1272@test.com	0.012781544
281	281 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store281	store281@test.com	0.667977685
7462	7462 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7462	store7462@test.com	0.27719336
454	454 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store454	store454@test.com	0.611526721
2973	2973 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2973	store2973@test.com	0.146308573
1402	1402 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area3	Area3@test.com	store1402	store1402@test.com	0.152429666
7487	7487 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7487	store7487@test.com	0.597706299
4560	4560 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4560	store4560@test.com	0.968204265
6042	6042 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6042	store6042@test.com	0.250571137
2290	2290 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2290	store2290@test.com	0.066514995
1067	1067 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1067	store1067@test.com	0.699075372
7064	7064 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7064	store7064@test.com	0.856848944
8905	8905 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store8905	store8905@test.com	0.786975548
7774	7774 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7774	store7774@test.com	0.576163123
154	154 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store154	store154@test.com	0.169721898
9048	9048 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9048	store9048@test.com	0.122898116
9943	9943 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9943	store9943@test.com	0.00172835
4604	4604 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4604	store4604@test.com	0.102000855
2132	2132 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2132	store2132@test.com	0.625371672
1917	1917 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store1917	store1917@test.com	0.397303401
6843	6843 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6843	store6843@test.com	0.280676068
3101	3101 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store3101	store3101@test.com	0.906874677
4276	4276 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4276	store4276@test.com	0.100248167
2019	2019 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area4	Area4@test.com	store2019	store2019@test.com	0.678090828
1068	1068 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store1068	store1068@test.com	0.406282917
6250	6250 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store6250	store6250@test.com	0.703387427
759	759 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area2	Area2@test.com	store759	store759@test.com	0.027993625
5097	5097 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5097	store5097@test.com	0.266611599
3825	3825 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3825	store3825@test.com	0.639680025
9606	9606 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9606	store9606@test.com	0.164980224
9326	9326 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9326	store9326@test.com	0.530938351
3851	3851 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store3851	store3851@test.com	0.143544299
4260	4260 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4260	store4260@test.com	0.535805705
9164	9164 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9164	store9164@test.com	0.749887057
113	113 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store113	store113@test.com	0.320023828
6986	6986 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store6986	store6986@test.com	0.683313171
5169	5169 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5169	store5169@test.com	0.862472729
7380	7380 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7380	store7380@test.com	0.955702629
6494	6494 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6494	store6494@test.com	0.178023199
9014	9014 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area15	Area15@test.com	store9014	store9014@test.com	0.852861478
5822	5822 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5822	store5822@test.com	0.353948696
30	30 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store30	store30@test.com	0.655357184
6866	6866 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6866	store6866@test.com	0.454816847
2651	2651 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2651	store2651@test.com	0.460296925
7794	7794 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area13	Area13@test.com	store7794	store7794@test.com	0.773919652
8710	8710 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8710	store8710@test.com	0.314293561
6828	6828 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6828	store6828@test.com	0.670462964
6852	6852 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area11	Area11@test.com	store6852	store6852@test.com	0.720828149
8549	8549 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8549	store8549@test.com	0.747548178
5922	5922 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area10	Area10@test.com	store5922	store5922@test.com	0.606515256
5421	5421 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5421	store5421@test.com	0.891437933
9939	9939 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9939	store9939@test.com	0.830609727
7063	7063 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area12	Area12@test.com	store7063	store7063@test.com	0.802303958
4871	4871 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4871	store4871@test.com	0.544677279
8209	8209 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8209	store8209@test.com	0.364785389
5188	5188 Park St	Franchise	franchise@test.com	Region3	Region3@test.com	Area9	Area9@test.com	store5188	store5188@test.com	0.838735125
4591	4591 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area8	Area8@test.com	store4591	store4591@test.com	0.82363391
8441	8441 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8441	store8441@test.com	0.16894153
9607	9607 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area16	Area16@test.com	store9607	store9607@test.com	0.541873565
21	21 Park St	Corporate	corporate@test.com	Region1	Region1@test.com	Area1	Area1@test.com	store21	store21@test.com	0.051913089
8724	8724 Park St	Franchise	franchise@test.com	Region4	Region4@test.com	Area14	Area14@test.com	store8724	store8724@test.com	0.480452699
2796	2796 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area5	Area5@test.com	store2796	store2796@test.com	0.784699168
4135	4135 Park St	Corporate	corporate@test.com	Region2	Region2@test.com	Area7	Area7@test.com	store4135	store4135@test.com	0.690686686
